ID,英文名,中文名,描述(英),描述(中),尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),图标,卡包ID,生成资格,多重施放
4e2e23aa-a3d1-46b0-9d59-c06fb64bea2f,First Responder,急救包,Your leftmost Heal item has +20/35/50/65 Heal.,最左侧的治疗物品+20/35/50/65治疗量。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,HealRef / 治疗引用,Icon_Skill_FirstResponder.png,,,0
ff37ca26-2e4a-49bc-982d-49ff434e7295,Flashy Reload,炫技装弹,"The first 3/6 times you Crit each fight, Reload another item.",每场战斗前3/6次暴击时，为另一件物品装填弹药。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克,,Ammo / 弹药 | CritRef / 暴击引用,Icon_Skill_FlashyReload.png,,,0
5b393f5e-2c86-40c6-b210-1a215c1ccd51,High Impact,,"At the start of each fight, a Weapon gains 25% Damage for the fight.",[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,DamageRef / 伤害引用,Icon_Skill_MON_HighImpact.png,,,0
8a42ef6e-3a7e-41f4-a741-6a33839afe64,Reaching the Summit,登峰之路,"When you Freeze, your items gain +3/6% Crit Chance for the fight.",触发冻结时，己方物品暴击率提高+3/6%（限本场战斗）。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁,,FreezeRef / 冻结引用 | Crit / 暴击,Icon_Skill_ReachingTheSummit.png,,,0
c38468ba-2636-4818-a821-6fb7e73d7110,Noisy Cricket,吵闹蟋蟀,"If you have at least 7 items, your Weapons deal +20/30/40 Damage.",如果拥有不少于7件物品，就令武器造成+20/30/40伤害。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉 | Jules / 朱尔斯,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_NoisyCricket.png,,,0
614a7ba0-6c7f-4686-88e2-42ecfe2d8735,Heal Power,治愈之力,Your Heal items have +10/20/30/40 Heal.,治疗物品+10/20/30/40治疗量。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,HealRef / 治疗引用,Icon_Skill_HealingPower.png,,,0
1aa32e3b-fb93-4d4e-9630-f6168cd77cdc,Final Dose,最后一剂,Your rightmost Poison item has +2/4/6/8 Poison.,最右侧的剧毒物品+2/4/6/8剧毒。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克,,PoisonRef / 剧毒引用,Icon_Skill_FinalDose.png,,,0
1c4c5aaa-6aa2-4329-a55a-ac75e987ee95,Arms Race,军备竞赛,Your items have +2/4/6/8% Crit Chance for each Weapon you have. [2/4/6/8],每拥有一件武器，己方物品+2/4/6/8%暴击率。[2/4/6/8],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Crit / 暴击,Icon_Skill_MON_Lurk_02.png,,,0
5ff845f5-6cb5-40b8-957f-8a6ae47c3962,Red Envelope,,"When you buy this, gain 10 Gold.",[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Gold / 金币,Icon_Skill_RedEnvelope.png,,,0
cdf1d8f2-851b-43a8-bc8b-6d3ce2d4bca9,Tall Buildings,高楼大厦,"The first 5/10 times you use a Property each fight, Haste items adjacent to it 1 second(s).",每场战斗前5/10次使用地产时，加速与之相邻的物品1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Haste / 加速,Icon_Skill_PYG_TallBuildings.png,,,0
ee178ba8-666d-426f-8499-1bd611a91802,Burst of Flame,烈焰爆发,"The first time an enemy falls below half Health each fight, Burn 10/15/20/25.",每场战斗敌方生命值首次降至一半时，造成10/15/20/25灼烧。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Burn / 灼烧,Icon_Skill_MON_LivingFlame_01,,,0
9a913c7c-f3f4-4d53-9d14-853822c2f71e,Ancient Weapons,,"The first 4/8/12 times you use a Relic each fight, Poison 5.",每场战斗前4/8/12次使用遗物时，造成5剧毒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_MAK_AncientWeapons,,,0
94b80fbf-4d21-4439-beb2-e1bdf56cea03,Flanking Shots,,"The first time you use a Large item each fight, adjacent Weapons gain 15/30/50 Damage for the fight.",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_FlankingShots.png,,,0
ab4d7a85-3eb2-43e8-aa11-f94581f5690f,Living Flame,生焰,"The first time you fall below half Health each fight, your Burn items' Cooldowns are halved for the fight.",每场战斗己方生命值首次降至一半时，灼烧物品冷却时间减半（限本场战斗）。,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Pygmalien / 皮格马利翁,,BurnRef / 灼烧引用 | Cooldown / 冷却,Icon_Skill_LivingFlame.png,,,0
e9218caf-28ed-4e9a-a24b-358d4852d88b,Frostfire,寒霜烈焰,"The first time you Burn each fight, Freeze an item for 2/3/4 second(s).",每场战斗首次触发灼烧时，冻结一件物品2/3/4秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Vanessa / 凡妮莎 | Mak / 马克 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Pygmalien / 皮格马利翁,,BurnRef / 灼烧引用 | Freeze / 冻结,Icon_Skill_Frostfire.png,,,0
9b9a6e90-0a17-45fa-8da1-b493be0df450,Ancient Toxins,远古毒素,"The first 4/8/12 times you use a Relic each fight, Poison 5.",每场战斗前4/8/12次使用遗物时，造成5剧毒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_MAK_AncientToxins,,,0
280eb842-0600-4f2c-bbf9-01926b43f1dc,Emergency Burn,应急灼烧,"The first time you fall below half Health each fight, Burn 20/30/40.",每场战斗己方生命值首次降至一半时，造成20/30/40灼烧。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁,,Burn / 灼烧,Icon_Skill_EmergencyBurn.png,,,0
4b491993-ccc9-4021-a347-5492a51f7b30,Second Wind,重整气息,"The first time you use a Large item each fight, Heal equal to 20/40/60% of your Max Health. [0]",每场战斗首次使用大型物品时，获得治疗，等量于最大生命值的20/40/60%。[0],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉,,Heal / 治疗 | HealthRef / 生命值引用,Icon_Skill_SecondWind.png,,,0
dfeaa982-9ed6-4aee-840e-628fa8b508bd,Insect Bite,虫咬,"At the start of each fight, Poison yourself 2.",每场战斗开始时，对自己造成2剧毒。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Poison / 剧毒,Icon_Skill_QuickExposure.png,,,0
549263e2-4ab4-4fe8-a552-e94486b3e91b,Invigorating Blade,振能刃,"The first 4/8 times you use a Weapon each fight, Charge a Heal item 1 second(s).",每场战斗前4/8次使用武器时，为一件治疗物品充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,Charge / 充能 | HealRef / 治疗引用 | DamageRef / 伤害引用,Icon_Skill_HealingWeapon.png,,,0
9a707fa9-38b6-42dc-a4fb-737982f47745,Morning Rush,早起冲劲,"The first 5/10 times you use a Food each fight, Haste an item for 1 second(s).",每场战斗前5/10次使用食物时，加速一件物品1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物,Charge / 充能,Icon_Skill_JUL_Morning Rush,,,0
b607f75b-e245-4e4a-809e-899fcdd1e6e5,Closing Speed,,Your rightmost item' Cooldown is reduced by 4/6/8/10%.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,,Cooldown / 冷却,Icon_Skill_ClosingSpeed.png,,,0
915b9236-6d91-47f6-ad06-ec00c8ce7018,Pole Position,,Your leftmost item's Cooldown is reduced by 4/6/8/10%.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,,Cooldown / 冷却,Icon_Skill_PolePosition.png,,,0
fa2dfc79-67be-4307-95d9-b4279ab58900,Buddy System,伙伴系统,"If you have exactly one Friend, its Cooldown and Your Core's Cooldown are reduced by 5/10/15%",如果只拥有一个伙伴，就使其冷却时间以及你核心的冷却时间各缩短5/10/15%,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Core / 核心 | Tech / 科技 | Friend / 伙伴,Cooldown / 冷却,Icon_Skill_BuddySystem.png,,,0
b3c4ed70-958a-42e5-b4d4-16b27c03ac54,Knife Tricks,刀技,"When you use a Weapon, reduce its Cooldown by 4% for the fight.",使用武器时，使其冷却时间缩短4%（限本场战斗）。,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,Weapon / 武器,Cooldown / 冷却 | DamageRef / 伤害引用,Icon_Skill_KnifeTricks.png,,,0
544be6e9-ff3e-4cb6-9759-498ac2d24d71,Relax Bro,兄弟别激动,"When you use a Small item, gain 3/4 Regen for the fight.",使用小型物品时，生命再生量提高3/4（限本场战斗）。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Regen / 再生,Icon_Skill_MON_RelaxBro.png,,,0
76ae19fd-2783-4c21-919a-cdce66bb8948,Workin' Hard,勤奋工作,"The first 4/8 times you Haste each fight, Charge a Tool 1 second.",每场战斗前4/8次触发加速时，为一件工具充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉,Tool / 工具,Haste / 加速,Icon_Skill_STE_WorkinHard.png,,,0
f9170d20-9caa-41ca-82dd-9536f2f75dd6,Neophiliac,新奇狂人,"The first time you Freeze, Burn, Slow, Poison, and Haste each fight, Charge an item 1/2 second(s).",每场战斗首次触发冻结、灼烧、减速、剧毒或加速时，为一件物品充能1/2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,FreezeRef / 冻结引用 | SlowRef / 减速引用 | PoisonRef / 剧毒引用 | BurnRef / 灼烧引用 | HasteRef / 加速引用 | Charge / 充能,Icon_Skill_MON_Neophiliac.png,,,0
6e7328ed-f925-4ca6-8637-9625626e12d2,Quick Defenses,急速防御,Your Shield items' Cooldowns are reduced by 5/10%.,护盾物品的冷却时间缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Vanessa / 凡妮莎 | Stelle / 斯黛拉 | Jules / 朱尔斯,,ShieldRef / 护盾引用 | Cooldown / 冷却,Icon_Skill_QuickDefenses.png,,,0
abba2590-426d-449f-8f19-4a3bd51ae4fe,Industrialist,实业家,The Cooldown of your Properties are reduced by 5/10%.,地产的冷却时间缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Cooldown / 冷却,Icon_Skill_PYG_Industrialist.png,,,0
756024f8-ad19-4f9b-a3c1-3a93c285b5d1,Aggressive,好战,"When you use a Weapon, it gains +3/6/9/12% Crit Chance for the fight.",使用武器时，该武器暴击率提高+3/6/9/12%（限本场战斗）。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Crit / 暴击 | DamageRef / 伤害引用,Icon_Skill_MON_PackLoyalty_04.png,,,0
e2bed270-5a6c-46ae-ab7e-a0d34f6da903,Commercial Zoning,商业区划,"When you use a Property, deal Damage equal to 1/2 times your Gold.",使用地产时，造成伤害，等量于金币数量的1/2倍。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Damage / 伤害 | EconomyRef / 经济引用,Icon_Skill_CommercialZoning.png,,,0
d52f6759-3ab5-46f4-87d1-bc719634c0d8,Ice Bullets,寒冰子弹,"The first 3/6 times you Freeze each fight, Reload another item.",每场战斗前3/6次造成冻结时，为另一件物品装填弹药。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,FreezeRef / 冻结引用 | Ammo / 弹药 | DamageRef / 伤害引用,Icon_Skill_BulletTime.png,,,0
c318939d-3ba2-41d8-ad5d-1b8267c0cf22,Augmented Defenses,增强防御,"Your Shield items have +1 Shield. When you sell a Small item, this gains +1/2 Shield bonus.",护盾物品+1护盾。出售小型物品时，这一护盾加成再提高+1/2。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,ShieldRef / 护盾引用,Icon_SKILL_MON_AugmentedDefenses.png,,,0
015bc348-773e-4009-87ff-231452431bba,Heavy Weaponry,,Your Large Weapons deal +12/36/72/120 Damage.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_HeavyWeaponry.png,,,0
d5b180a2-9dfa-43e3-bfb9-3e15dac0398e,Rush,疾速,"The first time you use an item, Haste a Weapon 3/4/5/6 seconds.",每场战斗首次使用物品时，加速一件武器3/4/5/6秒。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Haste / 加速 | DamageRef / 伤害引用,Icon_Skill_MON_MegaDrain_01.png,,,0
8089e76c-1565-457b-9cd5-fc38f60bd185,Immunocompromised,,Your Poison items have + Poison While your enemy has less than 20 Poison.,[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Potion / 药水,PoisonRef / 剧毒引用 | HealthRef / 生命值引用,Icon_Skill_Placeholder.png,,,0
13bcf77b-0ad0-4dd3-85ed-927799691a72,Tempering,回火再铸,"When you use a Weapon, it gains +3/6/9 Damage for the fight.",使用武器时，该武器伤害提高+3/6/9（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Dooley / 杜利 | Mak / 马克,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_Tempering.png,,,0
3849770c-59df-4471-b0b0-f02713be8bb0,Full Arsenal,全副武装,"Your item's Cooldowns are reduced by 2/4% if you have a Vehicle, reduced by 2/4% if you have a Weapon, and reduced by 2/4% if you have a Tool.",如果拥有载具，己方物品的冷却时间缩短2/4%；如果拥有武器，缩短2/4%；如果拥有工具，缩短2/4%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Vehicle / 载具 | Weapon / 武器 | Tool / 工具,Cooldown / 冷却,Icon_Skill_MON_HighImpact.png,,,0
b7938579-8bc3-4bbf-b002-ffa1870acd50,Paralyzing Rush,麻痹突袭,"When you Slow, Haste a Weapon 1/2 second(s).",触发减速时，加速一件武器1/2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器,SlowRef / 减速引用 | Haste / 加速 | DamageRef / 伤害引用,Icon_Skill_MON_Drain_01,,,0
fd3f0e7b-27ac-4bde-87f8-5ec61b19c4f7,Sabotage,破坏行动,"The first 5/10 times you use a Tool each fight, Slow an item for 1 second(s).",每场战斗前5/10次使用工具时，减速一件物品1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯,Tool / 工具,Slow / 减速,Icon_Skill_Sabotage.png,,,0
2a8dc6f4-d77a-4231-8329-5c02e51a5230,It's All Connected,万物互联,"Your items have their cooldown reduced by 2/3% for each of the following types you have: Tech, Friend, Apparel, Tool, Weapon.",你拥有以下类型每有一种，己方物品冷却时间缩短2/3%：科技、伙伴、服饰、工具、武器。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Apparel / 服饰 | Weapon / 武器 | Tool / 工具 | Tech / 科技 | Friend / 伙伴,Cooldown / 冷却,Icon_Skills_MON_TheyAreComing,,,0
ed7379d4-38ee-48b0-9ef0-61ed3c57ec22,Extreme Comfort,极度舒适,"When you Heal or gain Regen, your Shield items gain 3/6/9 Shield for the fight.",获得治疗或提高生命再生时，己方护盾物品的护盾提高3/6/9（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,HealRef / 治疗引用 | ShieldRef / 护盾引用 | RegenRef / 再生引用,Icon_SKILL_MON_ExtremeComfort.png,,,0
11a262fe-e1e7-4656-a07c-f6a3a1249352,Second Degree Burns,,Your Medium Burn items have +2/4/6/8 Burn.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,BurnRef / 灼烧引用,Icon_Skill_SecondDegreeBurns.png,,,0
464e7a29-ef42-4242-9adc-9e99b9299a58,It's a Drone,这就是无人机,Your leftmost item is a Drone.,最左侧物品视为无人机。,Medium / 中型,Diamond / 钻石,Diamond,Stelle / 斯黛拉,Drone,,Icon_Skill_STE_ItsaDrone,,,0
9b8912ec-1219-4cdf-acd5-cf9b73438280,Net Launcher,捕网发射器,"The first time you use a Large item each fight, Slow  item(s) for 3 second(s).",每场战斗首次使用大型物品时，减速件物品3秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉,,Slow / 减速,Icon_Skill_NetLauncher.png,,,0
64727f7e-adfd-4f25-aa4e-1f127b9d5b70,All Talk,光说不练,"While you have more than half Health, your Weapons have +30/60/90 Damage.",己方生命值高于一半时，己方武器+30/60/90伤害。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,DamageRef / 伤害引用 | HealthRef / 生命值引用,Icon_Skill_MON_AllTalk_02.png,,,0
c7261fd4-ef40-4091-abb2-dcf5694ae2ac,Endurance,坚韧不拔,"When you use a Weapon, your Heal items gain +5/10/15 Heal for the fight.",使用武器时，治疗物品的治疗量提高+5/10/15（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,HealRef / 治疗引用 | DamageRef / 伤害引用,Icon_Skill_Endurance.png,,,0
61c83a38-2976-45d1-95c7-cafe4f34ed51,Slow and Steady,稳中求胜,"When you Slow, your Weapons gain 2/4/6 Damage for the fight.",触发减速时，己方武器伤害提高2/4/6（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉 | Mak / 马克 | Jules / 朱尔斯,Weapon / 武器,DamageRef / 伤害引用 | SlowRef / 减速引用,Icon_Skill_SlowandSteady.png,,,0
76ac0aa6-ef43-4a5b-9a30-f0ab4186dc83,Healthy Lifestyle,养生秘法,You have +3/6/9 Regen for each non-Weapon item you have. [0],每拥有一件非武器物品，就+3/6/9生命再生量。[0],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Jules / 朱尔斯,,Regen / 再生,Icon_Skill_HealthyLifestyle.png,,,0
e781d7bd-a660-4d5a-a9bf-a7f015a14661,Friendzone,伙伴卡,Your Friends' Cooldowns are reduced by 5/10%.,伙伴的冷却时间缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Friend / 伙伴,Cooldown / 冷却,Icon_Skill_MON_Tortuga,,,0
35cd34d4-80f5-48bd-95ed-5bb7fde3d21c,Flanking Aid,,"The first time you use a Large item each fight, adjacent items gain +15/20/25 Heal for the fight.",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克,,HealRef / 治疗引用,Icon_Skill_FlankingAid.png,,,0
04168bfd-eac1-40ff-ad34-bc10cb92e636,Initial Dose,最初一剂,Your leftmost Poison item has +2/4/6/8 Poison.,最左侧的剧毒物品+2/4/6/8剧毒。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克,,PoisonRef / 剧毒引用,Icon_Skill_InitialDose.png,,,0
bead31da-27fe-4056-ab77-1adbb37bb973,Open for Business,开张营业,You have +2/3/4 income for each Property you have (including Stash).,每拥有一处地产（包括储存箱），就+2/3/4收入。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Income / 收入,Icon_Skill_PYG_GrandOpening.png,,,0
13d1b66a-1d45-4e8e-9921-8312253fc48e,Barnacle Crusted,藤壶覆盖,The Cooldown of your Aquatic items is reduced by 5/10%.,水系物品的冷却时间缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,Aquatic / 水生,Cooldown / 冷却,Icon_Skill_VAN_BarnacleCrusted,,,0
e78b1599-ca80-47b0-b386-04ae403994d5,Virulent Research,,Your Poison items have +1 Poison,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,,,,0
0e790e41-203a-4b07-8a06-352a2070588d,War Chef,战地厨师,Your Weapons have +10/20/30 damage for each Food item you have.,每拥有一件食物物品，己方武器就+10/20/30伤害。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,DamageRef / 伤害引用,Icon_Skill_JUL_ChefOfWar,,,0
2a2ef40a-38d6-4441-ad43-76fc01f31eb4,Precision Diver,,Your Aquatic items have +8/10/12% Crit Chance.,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Aquatic / 水生,Crit / 暴击,Icon_Skill_PrecisionDiver.png,,,0
4a443bdd-f949-4fb5-9ccd-a710f74d2311,Dual Wield,双持,"If you have exactly 2 Weapons, your items have +50% Crit Chance.",如果正好有2件武器，那么己方物品+50%暴击率。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Crit / 暴击,Icon_Skill_MON_BarrelOfThieves_01.png,,,0
22e88b23-7497-4cb9-92a9-6d5e6bde6373,Passive Power,被动能量,"Your items with no Cooldown have +25/50% Damage, Burn, Poison, Shield, Heal, and Regen.",无冷却时间的物品+25/50%伤害、灼烧、剧毒、护盾、治疗量与生命再生量。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器,DamageRef / 伤害引用 | BurnRef / 灼烧引用 | PoisonRef / 剧毒引用 | ShieldRef / 护盾引用 | HealRef / 治疗引用 | RegenRef / 再生引用,Icon_Skill_MON_PassivePower,,,0
063df89c-4fe9-4e89-a0c4-a0af4dedc9bb,Rapid Relief,急速缓解,"While your enemy has more Health than you, your Heal and Regen items' Cooldowns are reduced by 5/10/15%.",敌方生命值高于你时，己方治疗与生命再生物品的冷却时间缩短5/10/15%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,HealRef / 治疗引用 | RegenRef / 再生引用 | Cooldown / 冷却,Icon_Skill_RapidRelief.png,,,0
d8bb20e5-4c72-409b-893a-686a8fc43006,Aggressive Mutations,,,,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Damage / 伤害,Icon_Skill_Placeholder.png,,,0
b8f04ea6-ecdd-46a0-9ae6-397a090d294b,Corrosive Toxins,,"When you Poison, enemy Weapons lose 2/4 Damage.",[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,,PoisonRef / 剧毒引用,Icon_Skill_RapidInfection.png,,,0
2aca51d6-c6c8-43d5-98d0-88741d996378,Catalytic Converter,,"The first 4/8/12 times you use a Relic each fight, Poison 5.",每场战斗前4/8/12次使用遗物时，造成5剧毒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_MAK_CatalyticConverter,,,0
63c3c74e-8a01-44cf-a629-2b12aa842264,Quick Fix,,The Cooldowns of your non-Weapon items with Cooldowns greater than 10 seconds are reduced by 1000/2000 second(s).,[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,,Cooldown / 冷却,Icon_Skill_QuickFix.png,,,0
d09d1ff8-a49b-485b-b1e3-ea50c4af5781,Immolating Spark,灼焰火花,Your leftmost Burn item has +2/4/6/8 Burn.,最左侧的灼烧物品+2/4/6/8灼烧。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁,,BurnRef / 灼烧引用,Icon_Skill_FireStarter.png,,,0
ad417c8e-fe6f-4b98-879b-447c8aafc37f,Thieves Guild Discount,,"When you visit a Merchant, a Small item is free.",[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,,Icon_Skill_MON_BarrelOfThieves_03.png,,,0
e6f8f206-b1c5-4b3b-b05f-5003cab5cced,Debilitating Secrets,蛛缠之秘,"The first 5/10 times you use a Relic each fight, Slow an item for 1 second.",每场战斗前5/10次使用遗物时，减速一件物品1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,,Slow / 减速,Icon_Skill_MAK_DebilitatingSecrets,,,0
7a301c09-3e32-473a-ba6c-89097657a400,Flanking Criticals,侧翼暴击,"The first time you use a Large item each fight, adjacent items gain 20/40/60% Crit Chance for the fight.",每场战斗首次使用大型物品时，相邻物品暴击率提高20/40/60%（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_FlankingCriticals.png,,,0
