ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(ms),伤害,治疗,护盾,购买价格,出售价格,技能1(英),技能1(中),技能2(英),技能2(中),技能3(英),技能3(中),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
25df28b6-1044-45a2-8b92-d89aeef40691,Radar Module,雷达模块,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Tech / 科技,Crit / 暴击,0,0,0,0,0,0,"When an enemy uses an item, items adjacent to this gain 4/8/12% Crit Chance for the fight.",敌人使用物品时，此物品的相邻物品暴击率提高4/8/12%（限本场战斗）。,,,,,此物品的价值翻倍。,使用相邻物品造成暴击时，减速一件物品1秒。,使用相邻物品造成暴击时，冻结一件物品500秒。,使用相邻物品造成暴击时，加速一件物品1秒。,使用相邻物品造成暴击时，获得20护盾。,使用相邻物品造成暴击时，获得20治疗。,使用相邻物品造成暴击时，造成2剧毒。,使用相邻物品造成暴击时，造成2灼烧。,此物品的暴击率加成翻倍。,此物品的暴击率加成翻倍。,相邻物品受到的冻结和减速效果时长减半。,使用相邻物品造成暴击时，造成20伤害。
e1c287a8-4d9b-4ab4-899a-eb54d1446d6f,Rex Spex,机甲暴龙,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Dinosaur / 恐龙 | Friend / 伙伴 | Weapon / 武器,Damage / 伤害,10000,25,0,0,0,0,Deal 25 Damage,造成25伤害,"If your opponent has more items than you, destroy an item",如果对手的物品数量比你多，就摧毁一件物品,"For each adjacent Dinosaur or Relic, this item's Cooldown is reduced by 1000 second.",每有一个相邻的恐龙或遗物，此物品的冷却时间就缩短1000秒。,此物品的价值翻倍。,减速3件物品3秒,冻结3件物品1秒,加速3件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
1fbbefea-2da0-46a5-b60d-dad9478ade86,Ice 9000,冰霜9000,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Friend / 伙伴,Freeze / 冻结 | Poison / 剧毒,6000,0,0,0,0,0,Poison 20,造成20剧毒,Freeze 1 item for 1 second(s),冻结1件物品1秒,"When you Freeze, this gains 20/40 Poison for the fight.",触发冻结时，此物品的剧毒提高20/40（限本场战斗）。,此物品的价值翻倍。,减速2件物品2秒,此物品的冻结持续时间翻倍。,加速2件物品2秒,获得护盾，等量于此物品剧毒的5倍,获得治疗，等量于此物品剧毒的5倍,此物品的剧毒翻倍。,造成灼烧，等量于此物品的剧毒,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品剧毒的5倍
aff2d8f4-528a-4229-8175-8901fcadcb70,Silk Scarf,丝绸围巾,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Apparel / 服饰,Shield / 护盾 | Quest,8000,0,0,75,0,0,Shield 75,获得75护盾,,,,,非武器物品+1价值。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
4252c53d-8c2f-4dbb-974f-b45926911eac,Vitality Potion,活力药水,Item / 物品,Small / 小型,Gold / 黄金,Gold/Diamond,Mak / 马克,Potion / 药水,Heal / 治疗 | Ammo / 弹药 | Health / 生命值,11000,0,0,0,0,0,Heal equal to 50/100% of your Max Health,获得治疗，等量于最大生命值的50/100%,,,,,此物品的价值翻倍。,减速一件物品5秒,冻结一件物品1秒,加速一件物品5秒,获得护盾，等量于此物品治疗量的一半,生命再生量提高，增幅等于此物品治疗量的5%。,造成剧毒，等量于此物品治疗量的5%,造成灼烧，等量于此物品治疗量的5%,此物品的弹药翻倍。,己方物品+10%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品治疗量的一半
dab80323-ad8e-4874-a333-0c4e50a55b2a,Sword Cane,剑杖,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Weapon / 武器,Damage / 伤害 | Regen / 再生 | Burn / 灼烧 | Poison / 剧毒,5000,20,0,0,0,0,Deal 20 Damage,造成20伤害,"If this is adjacent to a Regen item, gain 2 Regen for the fight.
 
 If this is adjacent to a Burn item, Burn 2.
 
 If this is adjacent to a Poison item, Poison 2","如果与生命再生物品相邻，就令生命再生量提高2（限本场战斗）。
 
 如果与灼烧物品相邻，就造成2灼烧。
 
 如果与剧毒物品相邻，就造成2剧毒",,,此物品的价值翻倍。,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,此物品的剧毒翻倍。,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
c74239b9-563c-4672-b664-9c9f22329f19,Cannon,火炮,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Weapon / 武器,Damage / 伤害 | Ammo / 弹药 | Burn / 灼烧,4000,40,0,0,0,0,Deal 40/60/80/100 Damage,造成40/60/80/100伤害,Burn equal to 10% of this item's Damage,造成灼烧，等量于此物品伤害的10%,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
a5f3616b-ad8c-434a-89d0-311698061bd4,Isochoric Freezer,等容冷冻枪,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Tech / 科技,Freeze / 冻结,6000,0,0,0,0,0,Freeze an item with a Cooldown of 5 seconds or less for 2 second(s),冻结一件冷却时间不超过5秒的物品，持续2秒,,,,,此物品的价值翻倍。,减速一件物品2秒,此物品的冻结持续时间翻倍。,加速一件物品2秒,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,己方物品+10%暴击率。,此物品免疫冻结、减速和摧毁。,造成30伤害
84650135-9f2d-4ee6-b1e5-a011a256ce0d,Angry Balloon Bot,愤怒气球机器人,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Friend / 伙伴 | Weapon / 武器,ShieldRef / 护盾引用 | Damage / 伤害,7000,10,0,0,0,0,Deal 10 Damage,造成10伤害,"When you lose Shield, this gains Damage equal to the Shield lost.",损失护盾时，此物品伤害提高，增幅等于所损失的护盾值。,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
c7432844-9341-411b-8a1f-8662d46c181f,Large Package,,Item / 物品,Large / 大型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,,6000,0,0,0,0,0,This is a Large item Template,[未翻译],,,,,此物品的价值翻倍。,减速3件物品2秒,冻结一件物品1秒,加速3件物品2秒,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成30伤害
ce6769db-f9a6-44a8-b915-afec472a2ea3,Dive Weights,潜水配重,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Tool / 工具 | Apparel / 服饰,Haste / 加速 | Cooldown / 冷却 | Ammo / 弹药,8000,0,0,0,0,0,Haste an item for 1/2/3 second(s),加速一件物品1/2/3秒,"For each adjacent Aquatic item, this item's Cooldown is reduced by 1000 second.",每有一件相邻的水系物品，此物品的冷却时间就缩短1000秒。,This has + Multicast equal to its ammo.,此物品 + 多重触发，增幅等于其弹药数量。,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,此物品的加速持续时间翻倍。,获得10护盾,治疗10生命值,造成1剧毒,造成1灼烧,此物品+1多重触发。,如果左右两件相邻物品都是水系，就令这些物品的暴击率变为50%。,此物品免疫冻结、减速和摧毁。,造成10伤害
620ec0e8-81c1-4881-8f26-e9f96e9742f5,Scimitar of the Deep,深海弯刀,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Weapon / 武器 | Relic / 遗物 | Aquatic / 水产,Damage / 伤害 | Poison / 剧毒 | Crit / 暴击 | HasteRef / 加速引用,5000,20,0,0,0,0,Deal 20/40/60 damage,造成20/40/60伤害,"When you Crit, Poison equal to 20% of this item's Damage.",造成暴击时，施加剧毒，等量于此物品伤害的20%。,"When this is Hasted, your Poison items gain +2/4/6 Poison for the fight.",此物品被加速时，剧毒物品的剧毒提高+2/4/6（限本场战斗）。,此物品的价值翻倍。,减速2件物品1秒,冻结一件物品500秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,此物品的剧毒翻倍。,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
971373e2-a513-4c66-b4b3-c03c86de70ce,Ramming Balloon,冲撞气球,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Vehicle / 载具,Damage / 伤害 | ShieldRef / 护盾引用 | Flying / 飞行,8000,0,0,0,0,0,Deal Damage equal to your Shield,造成伤害，等量于己方护盾,1/2/3 Shield item(s) start(s) Flying,使1/2/3件护盾物品开始飞行,Your Flying Shield items have +50/75/100 Shield.,飞行的护盾物品+50/75/100护盾。,此物品的价值翻倍。,减速2件物品3秒,冻结2件物品1秒,加速2件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
f4827638-60ff-4101-a52f-037c04791ee5,Schematics,结构蓝图,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,,TechReference | Level,0,0,0,0,0,0,"When you Level Up, get a Small Tech item from any Hero.",等级提升时，获得任意英雄的一件小型科技物品。,,,,,……并为物品赋予黄金附魔（如适用）。,……并为物品赋予沉重附魔（如适用）。,……并为物品赋予寒冰附魔（如适用）。,……并为物品赋予疾速附魔（如适用）。,……并为物品赋予护盾附魔（如适用）。,……并为物品赋予回复附魔（如适用）。,……并为物品赋予毒素附魔（如适用）。,……并为物品赋予炽焰附魔（如适用）。,……并为物品赋予闪亮附魔（如适用）。,……并为物品赋予致命附魔（如适用）。,……并为物品赋予辉耀附魔（如适用）。,……并为物品赋予黑曜石附魔（如适用）。
8a0aad5c-caff-4963-b8e9-861bc5ace1ce,Wand,魔杖,Item / 物品,Small / 小型,Gold / 黄金,Gold/Diamond,Common / 通用,Toy / 玩具 | Relic / 遗物,Charge / 充能,6000,0,0,0,0,0,Charge your other non-Weapon items 1/2 second(s),为其他非武器物品充能1/2秒,,,,,此物品的价值翻倍。,减速一件物品3秒,冻结一件物品500秒,加速一件物品3秒,获得60护盾,治疗60生命值,造成6剧毒,造成6灼烧,此物品+1多重触发。,,此物品免疫冻结、减速和摧毁。,造成60伤害
1e46dbf7-2fe0-4ec1-a657-c3c623eeca6e,Masterpiece,大师之作,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Relic / 遗物,Value / 价值,0,0,0,0,0,0,"At the start of each hour, this gains 2/3/4 value.",每小时开始时，此物品的价值提高2/3/4。,,,,,此物品的价值翻倍。,,,,,,,,此物品的价值增益翻倍。,,,
f7fede6f-1b60-47f4-b4bb-bca041d498dd,Admiral's Badge,上将徽章,Item / 物品,Small / 小型,Legendary / 传奇,Diamond/Legendary,Common / 通用,Apparel / 服饰,FlyingRef / 飞行引用 | Slow / 减速,0,0,0,0,0,0,"When you use a Vehicle or Flying item, Slow an item on each Player's board for 1 second(s).",使用载具或飞行物品时，减速每位玩家布阵区上的一件物品1秒。,Your Flying items are affected by Freeze and Slow for half as long.,飞行物品受到的冻结和减速效果时长减半。,,,此物品的价值翻倍。,此物品的减速持续时间翻倍。,使用载具或飞行物品时，冻结一件物品500秒。,使用载具或飞行物品时，加速一件物品1秒。,使用载具或飞行物品时，获得10护盾。,使用载具或飞行物品时，获得10治疗。,使用载具或飞行物品时，造成1剧毒。,使用载具或飞行物品时，造成1灼烧。,此物品的减速持续时间翻倍。,载具与飞行物品+30%暴击率。,己方物品受到的冻结和减速效果时长减半。,使用载具或飞行物品时，造成10伤害。
c600d27d-0df0-4f05-a2ab-4a64a0d9fa32,The Eclipse,蚀光舰,Item / 物品,Large / 大型,Legendary / 传奇,Diamond/Legendary,Common / 通用,Weapon / 武器 | Vehicle / 载具 | Tech / 科技,Damage / 伤害,16000,100,0,0,0,0,Use all your other items,使用己方所有其他物品,"When you use an item, deal 100 Damage.",使用物品时，造成100伤害。,"The first time you fall below half Health each fight, use this.",每场战斗己方生命值首次降至一半时，使用此物品。,此物品的价值翻倍。,减速3件物品4秒,冻结3件物品1秒,加速3件物品4秒,使用物品时，获得护盾，等量于此物品伤害。,使用物品时，获得治疗，等量于此物品伤害。,使用物品时，造成剧毒，等量于此物品伤害的5%。,使用物品时，造成灼烧，等量于此物品伤害的5%。,此物品+1多重触发。,己方物品+30%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
0bf49a3b-e610-4f2b-8420-1a8a7d48e70a,Nightshade,颠茄,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Reagent / 试剂,Poison / 剧毒 | HealRef / 治疗引用 | RegenRef / 再生引用,6000,0,0,0,0,0,Poison 6,造成6剧毒,"When you Heal or gain Regen, this gains +2/4/6/8 Poison for the fight.",获得治疗或提高生命再生时，此物品的剧毒提高+2/4/6/8（限本场战斗）。,"When this is transformed, Enchant it with Toxic if able.",此物品转化时，为其赋予毒素附魔（如适用）。,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品剧毒的5倍,获得治疗，等量于此物品剧毒的5倍,此物品的剧毒翻倍。,造成灼烧，等量于此物品的剧毒,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品剧毒的5倍
723880db-8a97-4833-a9a1-80c75cde4c17,3D Printer,3D 打印机,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Tool / 工具 | Tech / 科技,,5000,0,0,0,0,0,"Transform into 3 copies of the Small, non-Legendary item to the left of this for the fight",转化为此物品左侧非传奇小型物品的3件复制品（限本场战斗）,,,,,……并为转化后的物品赋予黄金附魔（如适用）。,……并为转化后的物品赋予沉重附魔（如适用）。,……并为转化后的物品赋予寒冰附魔（如适用）。,……并为转化后的物品赋予疾速附魔（如适用）。,……并为转化后的物品赋予护盾附魔（如适用）。,……并为转化后的物品赋予回复附魔（如适用）。,……并为转化后的物品赋予毒素附魔（如适用）。,……并为转化后的物品赋予炽焰附魔（如适用）。,……并为转化后的物品赋予闪亮附魔（如适用）。,……并为转化后的物品赋予致命附魔（如适用）。,……并为转化后的物品赋予辉耀附魔（如适用）。,……并为转化后的物品赋予黑曜石附魔（如适用）。
